"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Maries County, MO"	"29125"	"2014"	"2014"	Suppressed	9013	Suppressed	Suppressed
	"Maries County, MO"	"29125"	"2015"	"2015"	Suppressed	8963	Suppressed	Suppressed
	"Maries County, MO"	"29125"	"2016"	"2016"	Suppressed	8858	Suppressed	Suppressed
	"Maries County, MO"	"29125"	"2017"	"2017"	Suppressed	8867	Suppressed	Suppressed
	"Marion County, MO"	"29127"	"2013"	"2013"	Suppressed	28904	Suppressed	Suppressed
	"Marion County, MO"	"29127"	"2014"	"2014"	Suppressed	28920	Suppressed	Suppressed
	"Marion County, MO"	"29127"	"2015"	"2015"	Suppressed	28880	Suppressed	Suppressed
	"Marion County, MO"	"29127"	"2016"	"2016"	Suppressed	28894	Suppressed	Suppressed
	"Marion County, MO"	"29127"	"2017"	"2017"	Suppressed	28634	Suppressed	Suppressed
	"Mercer County, MO"	"29129"	"2013"	"2013"	Suppressed	3695	Suppressed	Suppressed
	"Mercer County, MO"	"29129"	"2014"	"2014"	Suppressed	3719	Suppressed	Suppressed
	"Mercer County, MO"	"29129"	"2015"	"2015"	Suppressed	3694	Suppressed	Suppressed
	"Mercer County, MO"	"29129"	"2016"	"2016"	Suppressed	3699	Suppressed	Suppressed
	"Mercer County, MO"	"29129"	"2017"	"2017"	Suppressed	3678	Suppressed	Suppressed
	"Miller County, MO"	"29131"	"2013"	"2013"	Suppressed	25092	Suppressed	Suppressed
	"Miller County, MO"	"29131"	"2014"	"2014"	Suppressed	25141	Suppressed	Suppressed
	"Miller County, MO"	"29131"	"2015"	"2015"	Suppressed	25113	Suppressed	Suppressed
	"Miller County, MO"	"29131"	"2016"	"2016"	Suppressed	25206	Suppressed	Suppressed
	"Miller County, MO"	"29131"	"2017"	"2017"	Suppressed	25228	Suppressed	Suppressed
	"Mississippi County, MO"	"29133"	"2013"	"2013"	Suppressed	14282	Suppressed	Suppressed
	"Mississippi County, MO"	"29133"	"2014"	"2014"	Suppressed	14232	Suppressed	Suppressed
	"Mississippi County, MO"	"29133"	"2015"	"2015"	Suppressed	14036	Suppressed	Suppressed
	"Mississippi County, MO"	"29133"	"2016"	"2016"	Suppressed	13799	Suppressed	Suppressed
	"Mississippi County, MO"	"29133"	"2017"	"2017"	Suppressed	13586	Suppressed	Suppressed
	"Moniteau County, MO"	"29135"	"2013"	"2013"	Suppressed	15748	Suppressed	Suppressed
	"Moniteau County, MO"	"29135"	"2014"	"2014"	Suppressed	15856	Suppressed	Suppressed
	"Moniteau County, MO"	"29135"	"2015"	"2015"	Suppressed	15963	Suppressed	Suppressed
	"Moniteau County, MO"	"29135"	"2016"	"2016"	Suppressed	16018	Suppressed	Suppressed
	"Moniteau County, MO"	"29135"	"2017"	"2017"	Suppressed	16063	Suppressed	Suppressed
	"Monroe County, MO"	"29137"	"2013"	"2013"	Suppressed	8774	Suppressed	Suppressed
	"Monroe County, MO"	"29137"	"2014"	"2014"	Suppressed	8707	Suppressed	Suppressed
	"Monroe County, MO"	"29137"	"2015"	"2015"	Suppressed	8583	Suppressed	Suppressed
	"Monroe County, MO"	"29137"	"2016"	"2016"	Suppressed	8558	Suppressed	Suppressed
	"Monroe County, MO"	"29137"	"2017"	"2017"	Suppressed	8612	Suppressed	Suppressed
	"Montgomery County, MO"	"29139"	"2013"	"2013"	Suppressed	11965	Suppressed	Suppressed
	"Montgomery County, MO"	"29139"	"2014"	"2014"	Suppressed	11841	Suppressed	Suppressed
	"Montgomery County, MO"	"29139"	"2015"	"2015"	Suppressed	11703	Suppressed	Suppressed
	"Montgomery County, MO"	"29139"	"2016"	"2016"	Suppressed	11620	Suppressed	Suppressed
	"Montgomery County, MO"	"29139"	"2017"	"2017"	Suppressed	11438	Suppressed	Suppressed
	"Morgan County, MO"	"29141"	"2013"	"2013"	Suppressed	20265	Suppressed	Suppressed
	"Morgan County, MO"	"29141"	"2014"	"2014"	Suppressed	20240	Suppressed	Suppressed
	"Morgan County, MO"	"29141"	"2015"	"2015"	Suppressed	20171	Suppressed	Suppressed
	"Morgan County, MO"	"29141"	"2016"	"2016"	Suppressed	20213	Suppressed	Suppressed
	"Morgan County, MO"	"29141"	"2017"	"2017"	Suppressed	20145	Suppressed	Suppressed
	"New Madrid County, MO"	"29143"	"2013"	"2013"	Suppressed	18365	Suppressed	Suppressed
	"New Madrid County, MO"	"29143"	"2014"	"2014"	Suppressed	18272	Suppressed	Suppressed
	"New Madrid County, MO"	"29143"	"2015"	"2015"	Suppressed	18208	Suppressed	Suppressed
	"New Madrid County, MO"	"29143"	"2016"	"2016"	Suppressed	17915	Suppressed	Suppressed
	"New Madrid County, MO"	"29143"	"2017"	"2017"	Suppressed	17582	Suppressed	Suppressed
	"Newton County, MO"	"29145"	"2013"	"2013"	Suppressed	58845	Suppressed	Suppressed
	"Newton County, MO"	"29145"	"2014"	"2014"	Suppressed	58598	Suppressed	Suppressed
	"Newton County, MO"	"29145"	"2015"	"2015"	Suppressed	58615	Suppressed	Suppressed
	"Newton County, MO"	"29145"	"2016"	"2016"	Suppressed	58694	Suppressed	Suppressed
	"Newton County, MO"	"29145"	"2017"	"2017"	Suppressed	58290	Suppressed	Suppressed
	"Nodaway County, MO"	"29147"	"2013"	"2013"	Suppressed	23261	Suppressed	Suppressed
	"Nodaway County, MO"	"29147"	"2014"	"2014"	Suppressed	23081	Suppressed	Suppressed
	"Nodaway County, MO"	"29147"	"2015"	"2015"	Suppressed	22810	Suppressed	Suppressed
	"Nodaway County, MO"	"29147"	"2016"	"2016"	Suppressed	22670	Suppressed	Suppressed
	"Nodaway County, MO"	"29147"	"2017"	"2017"	Suppressed	22472	Suppressed	Suppressed
	"Oregon County, MO"	"29149"	"2013"	"2013"	Suppressed	10996	Suppressed	Suppressed
	"Oregon County, MO"	"29149"	"2014"	"2014"	Suppressed	10911	Suppressed	Suppressed
	"Oregon County, MO"	"29149"	"2015"	"2015"	Suppressed	10953	Suppressed	Suppressed
	"Oregon County, MO"	"29149"	"2016"	"2016"	Suppressed	10789	Suppressed	Suppressed
	"Oregon County, MO"	"29149"	"2017"	"2017"	Suppressed	10558	Suppressed	Suppressed
	"Osage County, MO"	"29151"	"2013"	"2013"	Suppressed	13688	Suppressed	Suppressed
	"Osage County, MO"	"29151"	"2014"	"2014"	Suppressed	13703	Suppressed	Suppressed
	"Osage County, MO"	"29151"	"2015"	"2015"	Suppressed	13628	Suppressed	Suppressed
	"Osage County, MO"	"29151"	"2016"	"2016"	Suppressed	13664	Suppressed	Suppressed
	"Osage County, MO"	"29151"	"2017"	"2017"	Suppressed	13662	Suppressed	Suppressed
	"Ozark County, MO"	"29153"	"2013"	"2013"	Suppressed	9560	Suppressed	Suppressed
	"Ozark County, MO"	"29153"	"2014"	"2014"	Suppressed	9492	Suppressed	Suppressed
	"Ozark County, MO"	"29153"	"2015"	"2015"	Suppressed	9409	Suppressed	Suppressed
	"Ozark County, MO"	"29153"	"2016"	"2016"	Suppressed	9237	Suppressed	Suppressed
	"Ozark County, MO"	"29153"	"2017"	"2017"	Suppressed	9186	Suppressed	Suppressed
	"Pemiscot County, MO"	"29155"	"2013"	"2013"	Suppressed	17823	Suppressed	Suppressed
	"Pemiscot County, MO"	"29155"	"2014"	"2014"	Suppressed	17650	Suppressed	Suppressed
	"Pemiscot County, MO"	"29155"	"2015"	"2015"	Suppressed	17482	Suppressed	Suppressed
	"Pemiscot County, MO"	"29155"	"2016"	"2016"	Suppressed	17073	Suppressed	Suppressed
	"Pemiscot County, MO"	"29155"	"2017"	"2017"	Suppressed	16826	Suppressed	Suppressed
	"Perry County, MO"	"29157"	"2013"	"2013"	Suppressed	19072	Suppressed	Suppressed
	"Perry County, MO"	"29157"	"2014"	"2014"	Suppressed	19202	Suppressed	Suppressed
	"Perry County, MO"	"29157"	"2015"	"2015"	Suppressed	19183	Suppressed	Suppressed
	"Perry County, MO"	"29157"	"2016"	"2016"	Suppressed	19285	Suppressed	Suppressed
	"Perry County, MO"	"29157"	"2017"	"2017"	Suppressed	19225	Suppressed	Suppressed
	"Pettis County, MO"	"29159"	"2013"	"2013"	Suppressed	42205	Suppressed	Suppressed
	"Pettis County, MO"	"29159"	"2014"	"2014"	Suppressed	42225	Suppressed	Suppressed
	"Pettis County, MO"	"29159"	"2015"	"2015"	Suppressed	42255	Suppressed	Suppressed
	"Pettis County, MO"	"29159"	"2016"	"2016"	Suppressed	42213	Suppressed	Suppressed
	"Pettis County, MO"	"29159"	"2017"	"2017"	Suppressed	42558	Suppressed	Suppressed
	"Phelps County, MO"	"29161"	"2013"	"2013"	Suppressed	44807	Suppressed	Suppressed
	"Phelps County, MO"	"29161"	"2014"	"2014"	Suppressed	44847	Suppressed	Suppressed
	"Phelps County, MO"	"29161"	"2015"	"2015"	Suppressed	44794	Suppressed	Suppressed
	"Phelps County, MO"	"29161"	"2016"	"2016"	Suppressed	44608	Suppressed	Suppressed
	"Phelps County, MO"	"29161"	"2017"	"2017"	Suppressed	44744	Suppressed	Suppressed
	"Pike County, MO"	"29163"	"2013"	"2013"	Suppressed	18669	Suppressed	Suppressed
	"Pike County, MO"	"29163"	"2014"	"2014"	Suppressed	18541	Suppressed	Suppressed
	"Pike County, MO"	"29163"	"2015"	"2015"	Suppressed	18348	Suppressed	Suppressed
	"Pike County, MO"	"29163"	"2016"	"2016"	Suppressed	18438	Suppressed	Suppressed
	"Pike County, MO"	"29163"	"2017"	"2017"	Suppressed	18567	Suppressed	Suppressed
	"Platte County, MO"	"29165"	"2013"	"2013"	Suppressed	93310	Suppressed	Suppressed
	"Platte County, MO"	"29165"	"2014"	"2014"	Suppressed	94788	Suppressed	Suppressed
	"Platte County, MO"	"29165"	"2015"	"2015"	Suppressed	96096	Suppressed	Suppressed
	"Platte County, MO"	"29165"	"2016"	"2016"	Suppressed	98309	Suppressed	Suppressed
	"Platte County, MO"	"29165"	"2017"	"2017"	Suppressed	101187	Suppressed	Suppressed
	"Polk County, MO"	"29167"	"2013"	"2013"	Suppressed	30974	Suppressed	Suppressed
	"Polk County, MO"	"29167"	"2014"	"2014"	Suppressed	31054	Suppressed	Suppressed
	"Polk County, MO"	"29167"	"2015"	"2015"	Suppressed	31229	Suppressed	Suppressed
	"Polk County, MO"	"29167"	"2016"	"2016"	Suppressed	31285	Suppressed	Suppressed
	"Polk County, MO"	"29167"	"2017"	"2017"	Suppressed	31794	Suppressed	Suppressed
	"Pulaski County, MO"	"29169"	"2013"	"2013"	Suppressed	53748	Suppressed	Suppressed
	"Pulaski County, MO"	"29169"	"2014"	"2014"	Suppressed	53436	Suppressed	Suppressed
	"Pulaski County, MO"	"29169"	"2015"	"2015"	Suppressed	53221	Suppressed	Suppressed
	"Pulaski County, MO"	"29169"	"2016"	"2016"	Suppressed	52654	Suppressed	Suppressed
	"Pulaski County, MO"	"29169"	"2017"	"2017"	Suppressed	52059	Suppressed	Suppressed
	"Putnam County, MO"	"29171"	"2013"	"2013"	Suppressed	4875	Suppressed	Suppressed
	"Putnam County, MO"	"29171"	"2014"	"2014"	Suppressed	4829	Suppressed	Suppressed
	"Putnam County, MO"	"29171"	"2015"	"2015"	Suppressed	4858	Suppressed	Suppressed
	"Putnam County, MO"	"29171"	"2016"	"2016"	Suppressed	4853	Suppressed	Suppressed
	"Putnam County, MO"	"29171"	"2017"	"2017"	Suppressed	4811	Suppressed	Suppressed
	"Ralls County, MO"	"29173"	"2013"	"2013"	Suppressed	10192	Suppressed	Suppressed
	"Ralls County, MO"	"29173"	"2014"	"2014"	Suppressed	10255	Suppressed	Suppressed
	"Ralls County, MO"	"29173"	"2015"	"2015"	Suppressed	10196	Suppressed	Suppressed
	"Ralls County, MO"	"29173"	"2016"	"2016"	Suppressed	10224	Suppressed	Suppressed
	"Ralls County, MO"	"29173"	"2017"	"2017"	Suppressed	10224	Suppressed	Suppressed
	"Randolph County, MO"	"29175"	"2013"	"2013"	Suppressed	24940	Suppressed	Suppressed
	"Randolph County, MO"	"29175"	"2014"	"2014"	Suppressed	25072	Suppressed	Suppressed
	"Randolph County, MO"	"29175"	"2015"	"2015"	Suppressed	25104	Suppressed	Suppressed
	"Randolph County, MO"	"29175"	"2016"	"2016"	Suppressed	24989	Suppressed	Suppressed
	"Randolph County, MO"	"29175"	"2017"	"2017"	Suppressed	24945	Suppressed	Suppressed
	"Ray County, MO"	"29177"	"2013"	"2013"	Suppressed	23039	Suppressed	Suppressed
	"Ray County, MO"	"29177"	"2014"	"2014"	Suppressed	22949	Suppressed	Suppressed
	"Ray County, MO"	"29177"	"2015"	"2015"	Suppressed	22810	Suppressed	Suppressed
	"Ray County, MO"	"29177"	"2016"	"2016"	Suppressed	22754	Suppressed	Suppressed
	"Ray County, MO"	"29177"	"2017"	"2017"	Suppressed	22855	Suppressed	Suppressed
	"Reynolds County, MO"	"29179"	"2013"	"2013"	Suppressed	6599	Suppressed	Suppressed
	"Reynolds County, MO"	"29179"	"2014"	"2014"	Suppressed	6565	Suppressed	Suppressed
	"Reynolds County, MO"	"29179"	"2015"	"2015"	Suppressed	6432	Suppressed	Suppressed
	"Reynolds County, MO"	"29179"	"2016"	"2016"	Suppressed	6455	Suppressed	Suppressed
	"Reynolds County, MO"	"29179"	"2017"	"2017"	Suppressed	6275	Suppressed	Suppressed
	"Ripley County, MO"	"29181"	"2013"	"2013"	Suppressed	14032	Suppressed	Suppressed
	"Ripley County, MO"	"29181"	"2014"	"2014"	Suppressed	13969	Suppressed	Suppressed
	"Ripley County, MO"	"29181"	"2015"	"2015"	Suppressed	13802	Suppressed	Suppressed
	"Ripley County, MO"	"29181"	"2016"	"2016"	Suppressed	13817	Suppressed	Suppressed
	"Ripley County, MO"	"29181"	"2017"	"2017"	Suppressed	13564	Suppressed	Suppressed
	"St. Charles County, MO"	"29183"	"2013"	"2013"	Suppressed	373495	Suppressed	Suppressed
	"St. Charles County, MO"	"29183"	"2014"	"2014"	Suppressed	379493	Suppressed	Suppressed
	"St. Charles County, MO"	"29183"	"2015"	"2015"	16	385590	Unreliable	Unreliable
	"St. Charles County, MO"	"29183"	"2016"	"2016"	36	390918	9.2	10.0
	"St. Charles County, MO"	"29183"	"2017"	"2017"	65	395504	16.4	17.9
	"St. Clair County, MO"	"29185"	"2013"	"2013"	Suppressed	9487	Suppressed	Suppressed
	"St. Clair County, MO"	"29185"	"2014"	"2014"	Suppressed	9457	Suppressed	Suppressed
	"St. Clair County, MO"	"29185"	"2015"	"2015"	Suppressed	9440	Suppressed	Suppressed
	"St. Clair County, MO"	"29185"	"2016"	"2016"	Suppressed	9272	Suppressed	Suppressed
	"St. Clair County, MO"	"29185"	"2017"	"2017"	Suppressed	9362	Suppressed	Suppressed
	"Ste. Genevieve County, MO"	"29186"	"2013"	"2013"	Suppressed	17778	Suppressed	Suppressed
	"Ste. Genevieve County, MO"	"29186"	"2014"	"2014"	Suppressed	17914	Suppressed	Suppressed
	"Ste. Genevieve County, MO"	"29186"	"2015"	"2015"	Suppressed	17919	Suppressed	Suppressed
	"Ste. Genevieve County, MO"	"29186"	"2016"	"2016"	Suppressed	18030	Suppressed	Suppressed
	"Ste. Genevieve County, MO"	"29186"	"2017"	"2017"	Suppressed	17843	Suppressed	Suppressed
	"St. Francois County, MO"	"29187"	"2013"	"2013"	Suppressed	66215	Suppressed	Suppressed
	"St. Francois County, MO"	"29187"	"2014"	"2014"	Suppressed	65960	Suppressed	Suppressed
	"St. Francois County, MO"	"29187"	"2015"	"2015"	Suppressed	66520	Suppressed	Suppressed
	"St. Francois County, MO"	"29187"	"2016"	"2016"	Suppressed	66627	Suppressed	Suppressed
	"St. Francois County, MO"	"29187"	"2017"	"2017"	Suppressed	66705	Suppressed	Suppressed
	"St. Louis County, MO"	"29189"	"2013"	"2013"	Suppressed	1001444	Suppressed	Suppressed
	"St. Louis County, MO"	"29189"	"2014"	"2014"	25	1001876	2.5	2.6
	"St. Louis County, MO"	"29189"	"2015"	"2015"	34	1003362	3.4	3.9
	"St. Louis County, MO"	"29189"	"2016"	"2016"	140	998581	14.0	15.9
	"St. Louis County, MO"	"29189"	"2017"	"2017"	193	996726	19.4	21.5
	"Saline County, MO"	"29195"	"2013"	"2013"	Suppressed	23252	Suppressed	Suppressed
	"Saline County, MO"	"29195"	"2014"	"2014"	Suppressed	23347	Suppressed	Suppressed
	"Saline County, MO"	"29195"	"2015"	"2015"	Suppressed	23258	Suppressed	Suppressed
	"Saline County, MO"	"29195"	"2016"	"2016"	Suppressed	22980	Suppressed	Suppressed
	"Saline County, MO"	"29195"	"2017"	"2017"	Suppressed	22660	Suppressed	Suppressed
	"Schuyler County, MO"	"29197"	"2013"	"2013"	Suppressed	4358	Suppressed	Suppressed
	"Schuyler County, MO"	"29197"	"2014"	"2014"	Suppressed	4370	Suppressed	Suppressed
	"Schuyler County, MO"	"29197"	"2015"	"2015"	Suppressed	4436	Suppressed	Suppressed
	"Schuyler County, MO"	"29197"	"2016"	"2016"	Suppressed	4394	Suppressed	Suppressed
	"Schuyler County, MO"	"29197"	"2017"	"2017"	Suppressed	4508	Suppressed	Suppressed
	"Scotland County, MO"	"29199"	"2013"	"2013"	Suppressed	4921	Suppressed	Suppressed
	"Scotland County, MO"	"29199"	"2014"	"2014"	Suppressed	4863	Suppressed	Suppressed
	"Scotland County, MO"	"29199"	"2015"	"2015"	Suppressed	4854	Suppressed	Suppressed
	"Scotland County, MO"	"29199"	"2016"	"2016"	Suppressed	4932	Suppressed	Suppressed
	"Scotland County, MO"	"29199"	"2017"	"2017"	Suppressed	4963	Suppressed	Suppressed
	"Scott County, MO"	"29201"	"2013"	"2013"	Suppressed	39290	Suppressed	Suppressed
	"Scott County, MO"	"29201"	"2014"	"2014"	Suppressed	38903	Suppressed	Suppressed
	"Scott County, MO"	"29201"	"2015"	"2015"	Suppressed	39008	Suppressed	Suppressed
	"Scott County, MO"	"29201"	"2016"	"2016"	Suppressed	38745	Suppressed	Suppressed
	"Scott County, MO"	"29201"	"2017"	"2017"	Suppressed	38541	Suppressed	Suppressed
	"Shannon County, MO"	"29203"	"2013"	"2013"	Suppressed	8297	Suppressed	Suppressed
	"Shannon County, MO"	"29203"	"2014"	"2014"	Suppressed	8329	Suppressed	Suppressed
	"Shannon County, MO"	"29203"	"2015"	"2015"	Suppressed	8258	Suppressed	Suppressed
	"Shannon County, MO"	"29203"	"2016"	"2016"	Suppressed	8168	Suppressed	Suppressed
	"Shannon County, MO"	"29203"	"2017"	"2017"	Suppressed	8249	Suppressed	Suppressed
	"Shelby County, MO"	"29205"	"2013"	"2013"	Suppressed	6177	Suppressed	Suppressed
	"Shelby County, MO"	"29205"	"2014"	"2014"	Suppressed	6108	Suppressed	Suppressed
	"Shelby County, MO"	"29205"	"2015"	"2015"	Suppressed	6128	Suppressed	Suppressed
	"Shelby County, MO"	"29205"	"2016"	"2016"	Suppressed	6082	Suppressed	Suppressed
	"Shelby County, MO"	"29205"	"2017"	"2017"	Suppressed	6021	Suppressed	Suppressed
	"Stoddard County, MO"	"29207"	"2013"	"2013"	Suppressed	29780	Suppressed	Suppressed
	"Stoddard County, MO"	"29207"	"2014"	"2014"	Suppressed	29867	Suppressed	Suppressed
	"Stoddard County, MO"	"29207"	"2015"	"2015"	Suppressed	29862	Suppressed	Suppressed
	"Stoddard County, MO"	"29207"	"2016"	"2016"	Suppressed	29588	Suppressed	Suppressed
	"Stoddard County, MO"	"29207"	"2017"	"2017"	Suppressed	29369	Suppressed	Suppressed
	"Stone County, MO"	"29209"	"2013"	"2013"	Suppressed	31297	Suppressed	Suppressed
	"Stone County, MO"	"29209"	"2014"	"2014"	Suppressed	31104	Suppressed	Suppressed
	"Stone County, MO"	"29209"	"2015"	"2015"	Suppressed	30943	Suppressed	Suppressed
	"Stone County, MO"	"29209"	"2016"	"2016"	Suppressed	31047	Suppressed	Suppressed
	"Stone County, MO"	"29209"	"2017"	"2017"	Suppressed	31699	Suppressed	Suppressed
	"Sullivan County, MO"	"29211"	"2013"	"2013"	Suppressed	6448	Suppressed	Suppressed
	"Sullivan County, MO"	"29211"	"2014"	"2014"	Suppressed	6411	Suppressed	Suppressed
	"Sullivan County, MO"	"29211"	"2015"	"2015"	Suppressed	6353	Suppressed	Suppressed
	"Sullivan County, MO"	"29211"	"2016"	"2016"	Suppressed	6262	Suppressed	Suppressed
	"Sullivan County, MO"	"29211"	"2017"	"2017"	Suppressed	6229	Suppressed	Suppressed
	"Taney County, MO"	"29213"	"2013"	"2013"	Suppressed	53575	Suppressed	Suppressed
	"Taney County, MO"	"29213"	"2014"	"2014"	Suppressed	54230	Suppressed	Suppressed
	"Taney County, MO"	"29213"	"2015"	"2015"	Suppressed	54592	Suppressed	Suppressed
	"Taney County, MO"	"29213"	"2016"	"2016"	Suppressed	54735	Suppressed	Suppressed
	"Taney County, MO"	"29213"	"2017"	"2017"	Suppressed	55355	Suppressed	Suppressed
	"Texas County, MO"	"29215"	"2013"	"2013"	Suppressed	25636	Suppressed	Suppressed
	"Texas County, MO"	"29215"	"2014"	"2014"	Suppressed	25642	Suppressed	Suppressed
	"Texas County, MO"	"29215"	"2015"	"2015"	Suppressed	25690	Suppressed	Suppressed
	"Texas County, MO"	"29215"	"2016"	"2016"	Suppressed	25775	Suppressed	Suppressed
	"Texas County, MO"	"29215"	"2017"	"2017"	Suppressed	25735	Suppressed	Suppressed
	"Vernon County, MO"	"29217"	"2013"	"2013"	Suppressed	20949	Suppressed	Suppressed
	"Vernon County, MO"	"29217"	"2014"	"2014"	Suppressed	21001	Suppressed	Suppressed
	"Vernon County, MO"	"29217"	"2015"	"2015"	Suppressed	20826	Suppressed	Suppressed
	"Vernon County, MO"	"29217"	"2016"	"2016"	Suppressed	20723	Suppressed	Suppressed
	"Vernon County, MO"	"29217"	"2017"	"2017"	Suppressed	20437	Suppressed	Suppressed
	"Warren County, MO"	"29219"	"2013"	"2013"	Suppressed	32999	Suppressed	Suppressed
	"Warren County, MO"	"29219"	"2014"	"2014"	Suppressed	33253	Suppressed	Suppressed
	"Warren County, MO"	"29219"	"2015"	"2015"	Suppressed	33513	Suppressed	Suppressed
	"Warren County, MO"	"29219"	"2016"	"2016"	Suppressed	33802	Suppressed	Suppressed
	"Warren County, MO"	"29219"	"2017"	"2017"	Suppressed	34373	Suppressed	Suppressed
	"Washington County, MO"	"29221"	"2013"	"2013"	Suppressed	25172	Suppressed	Suppressed
	"Washington County, MO"	"29221"	"2014"	"2014"	Suppressed	25077	Suppressed	Suppressed
	"Washington County, MO"	"29221"	"2015"	"2015"	Suppressed	24788	Suppressed	Suppressed
	"Washington County, MO"	"29221"	"2016"	"2016"	Suppressed	24839	Suppressed	Suppressed
	"Washington County, MO"	"29221"	"2017"	"2017"	Suppressed	25022	Suppressed	Suppressed
	"Wayne County, MO"	"29223"	"2013"	"2013"	Suppressed	13404	Suppressed	Suppressed
	"Wayne County, MO"	"29223"	"2014"	"2014"	Suppressed	13452	Suppressed	Suppressed
	"Wayne County, MO"	"29223"	"2015"	"2015"	Suppressed	13405	Suppressed	Suppressed
	"Wayne County, MO"	"29223"	"2016"	"2016"	Suppressed	13139	Suppressed	Suppressed
	"Wayne County, MO"	"29223"	"2017"	"2017"	Suppressed	13296	Suppressed	Suppressed
	"Webster County, MO"	"29225"	"2013"	"2013"	Suppressed	36466	Suppressed	Suppressed
	"Webster County, MO"	"29225"	"2014"	"2014"	Suppressed	36888	Suppressed	Suppressed
	"Webster County, MO"	"29225"	"2015"	"2015"	Suppressed	37483	Suppressed	Suppressed
	"Webster County, MO"	"29225"	"2016"	"2016"	Suppressed	38106	Suppressed	Suppressed
	"Webster County, MO"	"29225"	"2017"	"2017"	Suppressed	38665	Suppressed	Suppressed
